Filename,Class,Probability
forward_camera_2_cyclus_2_frame_129.jpg,mirror_interior,0.00043369128252379596
forward_camera_2_cyclus_2_frame_129.jpg,mirror_left,8.661781066621188e-06
forward_camera_2_cyclus_2_frame_129.jpg,mirror_right,5.8582085330272093e-05
forward_camera_2_cyclus_2_frame_129.jpg,right,2.59219041254255e-06
forward_camera_2_cyclus_2_frame_129.jpg,shoulder_left,1.3062567916222179e-07
forward_camera_2_cyclus_2_frame_129.jpg,shoulder_right,4.836302309740859e-07
forward_camera_2_cyclus_2_frame_135.jpg,dashboard_down_right,0.00019347979105077684
forward_camera_2_cyclus_2_frame_135.jpg,dashboard_straight_down,0.019953472539782524
forward_camera_2_cyclus_2_frame_135.jpg,forward,0.9781292676925659
forward_camera_2_cyclus_2_frame_135.jpg,forward_left,0.0011431219754740596
forward_camera_2_cyclus_2_frame_135.jpg,forward_right,0.00011016064672730863
forward_camera_2_cyclus_2_frame_135.jpg,left,3.3636673890669044e-08
forward_camera_2_cyclus_2_frame_135.jpg,mirror_interior,0.0004183639830444008
forward_camera_2_cyclus_2_frame_135.jpg,mirror_left,6.759151801816188e-06
forward_camera_2_cyclus_2_frame_135.jpg,mirror_right,4.286185867385939e-05
forward_camera_2_cyclus_2_frame_135.jpg,right,1.9508991044858703e-06
forward_camera_2_cyclus_2_frame_135.jpg,shoulder_left,9.356548247296814e-08
forward_camera_2_cyclus_2_frame_135.jpg,shoulder_right,3.845418916625931e-07
forward_camera_2_cyclus_3_frame_0.jpg,dashboard_down_right,0.0012976413127034903
forward_camera_2_cyclus_3_frame_0.jpg,dashboard_straight_down,0.020928459241986275
forward_camera_2_cyclus_3_frame_0.jpg,forward,0.9698325991630554
forward_camera_2_cyclus_3_frame_0.jpg,forward_left,0.007207558024674654
forward_camera_2_cyclus_3_frame_0.jpg,forward_right,9.976986621040851e-05
forward_camera_2_cyclus_3_frame_0.jpg,left,4.985946020497067e-07
forward_camera_2_cyclus_3_frame_0.jpg,mirror_interior,0.0004991191672161222
forward_camera_2_cyclus_3_frame_0.jpg,mirror_left,7.626166188856587e-05
forward_camera_2_cyclus_3_frame_0.jpg,mirror_right,4.15983195125591e-05
forward_camera_2_cyclus_3_frame_0.jpg,right,1.1898981938429642e-05
forward_camera_2_cyclus_3_frame_0.jpg,shoulder_left,1.486769292569079e-06
forward_camera_2_cyclus_3_frame_0.jpg,shoulder_right,3.0965959467721405e-06
forward_camera_2_cyclus_3_frame_111.jpg,dashboard_down_right,0.0015838734107092023
forward_camera_2_cyclus_3_frame_111.jpg,dashboard_straight_down,0.021920418366789818
forward_camera_2_cyclus_3_frame_111.jpg,forward,0.9633224606513977
forward_camera_2_cyclus_3_frame_111.jpg,forward_left,0.012392795644700527
forward_camera_2_cyclus_3_frame_111.jpg,forward_right,8.592251833761111e-05
forward_camera_2_cyclus_3_frame_111.jpg,left,6.64521508042526e-07
forward_camera_2_cyclus_3_frame_111.jpg,mirror_interior,0.0004751851374749094
forward_camera_2_cyclus_3_frame_111.jpg,mirror_left,0.00015083036851137877
forward_camera_2_cyclus_3_frame_111.jpg,mirror_right,4.453428846318275e-05
forward_camera_2_cyclus_3_frame_111.jpg,right,1.6355133993783966e-05
forward_camera_2_cyclus_3_frame_111.jpg,shoulder_left,2.4041946744546294e-06
forward_camera_2_cyclus_3_frame_111.jpg,shoulder_right,4.640229690267006e-06
forward_camera_2_cyclus_3_frame_48.jpg,dashboard_down_right,0.0019310270436108112
forward_camera_2_cyclus_3_frame_48.jpg,dashboard_straight_down,0.028041241690516472
forward_camera_2_cyclus_3_frame_48.jpg,forward,0.9500299692153931
forward_camera_2_cyclus_3_frame_48.jpg,forward_left,0.018891897052526474
forward_camera_2_cyclus_3_frame_48.jpg,forward_right,0.0001511062728241086
forward_camera_2_cyclus_3_frame_48.jpg,left,7.718937808931514e-07
forward_camera_2_cyclus_3_frame_48.jpg,mirror_interior,0.0005168496863916516
forward_camera_2_cyclus_3_frame_48.jpg,mirror_left,0.00024555192794650793
forward_camera_2_cyclus_3_frame_48.jpg,mirror_right,0.00013103899254929274
forward_camera_2_cyclus_3_frame_48.jpg,right,4.855393126490526e-05
forward_camera_2_cyclus_3_frame_48.jpg,shoulder_left,3.842274509224808e-06
forward_camera_2_cyclus_3_frame_48.jpg,shoulder_right,8.107052053674124e-06
forward_camera_2_cyclus_4_frame_138.jpg,dashboard_down_right,0.0011419029906392097
forward_camera_2_cyclus_4_frame_138.jpg,dashboard_straight_down,0.023155711591243744
forward_camera_2_cyclus_4_frame_138.jpg,forward,0.9693534970283508
forward_camera_2_cyclus_4_frame_138.jpg,forward_left,0.0029522376134991646
forward_camera_2_cyclus_4_frame_138.jpg,forward_right,0.0006394987576641142
forward_camera_2_cyclus_4_frame_138.jpg,left,2.016807059135317e-07
forward_camera_2_cyclus_4_frame_138.jpg,mirror_interior,0.0026382924988865852
forward_camera_2_cyclus_4_frame_138.jpg,mirror_left,2.7406715162214823e-05
forward_camera_2_cyclus_4_frame_138.jpg,mirror_right,8.412495662923902e-05
forward_camera_2_cyclus_4_frame_138.jpg,right,4.8330716708733235e-06
forward_camera_2_cyclus_4_frame_138.jpg,shoulder_left,4.710371683813719e-07
forward_camera_2_cyclus_4_frame_138.jpg,shoulder_right,1.7800355180952465e-06
forward_camera_2_cyclus_4_frame_147.jpg,dashboard_down_right,0.0010247129248455167
forward_camera_2_cyclus_4_frame_147.jpg,dashboard_straight_down,0.021262463182210922
forward_camera_2_cyclus_4_frame_147.jpg,forward,0.9724348187446594
forward_camera_2_cyclus_4_frame_147.jpg,forward_left,0.00292359571903944
forward_camera_2_cyclus_4_frame_147.jpg,forward_right,0.00047872765571810305
forward_camera_2_cyclus_4_frame_147.jpg,left,1.5584124923861964e-07
forward_camera_2_cyclus_4_frame_147.jpg,mirror_interior,0.0017835164908319712
forward_camera_2_cyclus_4_frame_147.jpg,mirror_left,2.1958765501040034e-05
forward_camera_2_cyclus_4_frame_147.jpg,mirror_right,6.394916272256523e-05
forward_camera_2_cyclus_4_frame_147.jpg,right,4.302120487409411e-06
forward_camera_2_cyclus_4_frame_147.jpg,shoulder_left,3.689270329232386e-07
forward_camera_2_cyclus_4_frame_147.jpg,shoulder_right,1.4727570487593766e-06
forward_camera_2_cyclus_4_frame_24.jpg,dashboard_down_right,0.0013890790287405252
forward_camera_2_cyclus_4_frame_24.jpg,dashboard_straight_down,0.025672465562820435
forward_camera_2_cyclus_4_frame_24.jpg,forward,0.9640534520149231
forward_camera_2_cyclus_4_frame_24.jpg,forward_left,0.0031955339945852757
forward_camera_2_cyclus_4_frame_24.jpg,forward_right,0.0011458209482952952
forward_camera_2_cyclus_4_frame_24.jpg,left,3.4630170375749003e-07
forward_camera_2_cyclus_4_frame_24.jpg,mirror_interior,0.004315783269703388
forward_camera_2_cyclus_4_frame_24.jpg,mirror_left,4.3880219891434535e-05
forward_camera_2_cyclus_4_frame_24.jpg,mirror_right,0.00017332550487481058
forward_camera_2_cyclus_4_frame_24.jpg,right,6.889157248224365e-06
forward_camera_2_cyclus_4_frame_24.jpg,shoulder_left,7.792733072164992e-07
forward_camera_2_cyclus_4_frame_24.jpg,shoulder_right,2.6776067443279317e-06
forward_camera_2_cyclus_4_frame_87.jpg,dashboard_down_right,0.0016208647284656763
forward_camera_2_cyclus_4_frame_87.jpg,dashboard_straight_down,0.02733747661113739
forward_camera_2_cyclus_4_frame_87.jpg,forward,0.9606049656867981
forward_camera_2_cyclus_4_frame_87.jpg,forward_left,0.0031514703296124935
forward_camera_2_cyclus_4_frame_87.jpg,forward_right,0.0014761104248464108
forward_camera_2_cyclus_4_frame_87.jpg,left,4.771619614984957e-07
forward_camera_2_cyclus_4_frame_87.jpg,mirror_interior,0.005544263403862715
forward_camera_2_cyclus_4_frame_87.jpg,mirror_left,4.9436996050644666e-05
forward_camera_2_cyclus_4_frame_87.jpg,mirror_right,0.00020363795920275152
forward_camera_2_cyclus_4_frame_87.jpg,right,7.493911653000396e-06
forward_camera_2_cyclus_4_frame_87.jpg,shoulder_left,1.033633793667832e-06
forward_camera_2_cyclus_4_frame_87.jpg,shoulder_right,2.8455592655518558e-06
forward_camera_2_cyclus_5_frame_12.jpg,dashboard_down_right,0.0008860987145453691
forward_camera_2_cyclus_5_frame_12.jpg,dashboard_straight_down,0.13983877003192902
forward_camera_2_cyclus_5_frame_12.jpg,forward,0.8505992293357849
forward_camera_2_cyclus_5_frame_12.jpg,forward_left,0.0070600383915007114
forward_camera_2_cyclus_5_frame_12.jpg,forward_right,0.00016657575906720012
forward_camera_2_cyclus_5_frame_12.jpg,left,1.2716669516521506e-05
forward_camera_2_cyclus_5_frame_12.jpg,mirror_interior,0.0007463812944479287
forward_camera_2_cyclus_5_frame_12.jpg,mirror_left,0.0002561802975833416
forward_camera_2_cyclus_5_frame_12.jpg,mirror_right,0.000329637317918241
forward_camera_2_cyclus_5_frame_12.jpg,right,7.383905176538974e-05
forward_camera_2_cyclus_5_frame_12.jpg,shoulder_left,1.4184251995175146e-05
forward_camera_2_cyclus_5_frame_12.jpg,shoulder_right,1.6360418158001266e-05
forward_camera_2_cyclus_5_frame_132.jpg,dashboard_down_right,0.0012733767507597804
forward_camera_2_cyclus_5_frame_132.jpg,dashboard_straight_down,0.14865455031394958
forward_camera_2_cyclus_5_frame_132.jpg,forward,0.8401642441749573
forward_camera_2_cyclus_5_frame_132.jpg,forward_left,0.00821395218372345
forward_camera_2_cyclus_5_frame_132.jpg,forward_right,0.00016121793305501342
forward_camera_2_cyclus_5_frame_132.jpg,left,1.6462225175928324e-05
forward_camera_2_cyclus_5_frame_132.jpg,mirror_interior,0.0008876051870174706
forward_camera_2_cyclus_5_frame_132.jpg,mirror_left,0.0002530624042265117
forward_camera_2_cyclus_5_frame_132.jpg,mirror_right,0.00027112968382425606
forward_camera_2_cyclus_5_frame_132.jpg,right,7.136876956792548e-05
forward_camera_2_cyclus_5_frame_132.jpg,shoulder_left,1.414286089129746e-05
forward_camera_2_cyclus_5_frame_132.jpg,shoulder_right,1.8894095774157904e-05
forward_camera_2_cyclus_5_frame_6.jpg,dashboard_down_right,0.0009676258778199553
forward_camera_2_cyclus_5_frame_6.jpg,dashboard_straight_down,0.14515037834644318
forward_camera_2_cyclus_5_frame_6.jpg,forward,0.8436596393585205
forward_camera_2_cyclus_5_frame_6.jpg,forward_left,0.008762153796851635
forward_camera_2_cyclus_5_frame_6.jpg,forward_right,0.00013270272756926715
forward_camera_2_cyclus_5_frame_6.jpg,left,1.4246996215661056e-05
forward_camera_2_cyclus_5_frame_6.jpg,mirror_interior,0.0006501256139017642
forward_camera_2_cyclus_5_frame_6.jpg,mirror_left,0.0003056912391912192
forward_camera_2_cyclus_5_frame_6.jpg,mirror_right,0.0002606509951874614
forward_camera_2_cyclus_5_frame_6.jpg,right,6.654423486907035e-05
forward_camera_2_cyclus_5_frame_6.jpg,shoulder_left,1.4275338799052406e-05
forward_camera_2_cyclus_5_frame_6.jpg,shoulder_right,1.5934983821352944e-05
forward_camera_2_cyclus_5_frame_81.jpg,dashboard_down_right,0.0018483970779925585
forward_camera_2_cyclus_5_frame_81.jpg,dashboard_straight_down,0.1547490656375885
forward_camera_2_cyclus_5_frame_81.jpg,forward,0.8261634111404419
forward_camera_2_cyclus_5_frame_81.jpg,forward_left,0.014372807927429676
forward_camera_2_cyclus_5_frame_81.jpg,forward_right,0.000254496349953115
forward_camera_2_cyclus_5_frame_81.jpg,left,4.23250203311909e-05
forward_camera_2_cyclus_5_frame_81.jpg,mirror_interior,0.0012007744517177343
forward_camera_2_cyclus_5_frame_81.jpg,mirror_left,0.0006263180403038859
forward_camera_2_cyclus_5_frame_81.jpg,mirror_right,0.0004742180462926626
forward_camera_2_cyclus_5_frame_81.jpg,right,0.00017960731929633766
forward_camera_2_cyclus_5_frame_81.jpg,shoulder_left,3.6682562495116144e-05
forward_camera_2_cyclus_5_frame_81.jpg,shoulder_right,5.2022547606611624e-05
forward_camera_2_cyclus_5_frame_96.jpg,dashboard_down_right,0.000994379399344325
forward_camera_2_cyclus_5_frame_96.jpg,dashboard_straight_down,0.13994795083999634
forward_camera_2_cyclus_5_frame_96.jpg,forward,0.8487224578857422
forward_camera_2_cyclus_5_frame_96.jpg,forward_left,0.008732070215046406
forward_camera_2_cyclus_5_frame_96.jpg,forward_right,0.0001574929483467713
forward_camera_2_cyclus_5_frame_96.jpg,left,1.469573635404231e-05
forward_camera_2_cyclus_5_frame_96.jpg,mirror_interior,0.0007010840345174074
forward_camera_2_cyclus_5_frame_96.jpg,mirror_left,0.00029780957265757024
forward_camera_2_cyclus_5_frame_96.jpg,mirror_right,0.0003176671452820301
forward_camera_2_cyclus_5_frame_96.jpg,right,8.155710384016857e-05
forward_camera_2_cyclus_5_frame_96.jpg,shoulder_left,1.483799860579893e-05
forward_camera_2_cyclus_5_frame_96.jpg,shoulder_right,1.8041069779428653e-05
forward_camera_2_cyclus_6_frame_102.jpg,dashboard_down_right,0.00037415942642837763
forward_camera_2_cyclus_6_frame_102.jpg,dashboard_straight_down,0.19352228939533234
forward_camera_2_cyclus_6_frame_102.jpg,forward,0.8020438551902771
forward_camera_2_cyclus_6_frame_102.jpg,forward_left,0.002191198291257024
forward_camera_2_cyclus_6_frame_102.jpg,forward_right,0.0002637843135744333
forward_camera_2_cyclus_6_frame_102.jpg,left,2.2668129986413987e-06
forward_camera_2_cyclus_6_frame_102.jpg,mirror_interior,0.0012577828019857407
forward_camera_2_cyclus_6_frame_102.jpg,mirror_left,7.938314229249954e-05
forward_camera_2_cyclus_6_frame_102.jpg,mirror_right,0.0002489507896825671
forward_camera_2_cyclus_6_frame_102.jpg,right,9.603011676517781e-06
forward_camera_2_cyclus_6_frame_102.jpg,shoulder_left,3.4393622172501637e-06
forward_camera_2_cyclus_6_frame_102.jpg,shoulder_right,3.2621692298562266e-06
forward_camera_2_cyclus_6_frame_147.jpg,dashboard_down_right,0.00045348741696216166
forward_camera_2_cyclus_6_frame_147.jpg,dashboard_straight_down,0.1420130878686905
forward_camera_2_cyclus_6_frame_147.jpg,forward,0.8535970449447632
forward_camera_2_cyclus_6_frame_147.jpg,forward_left,0.0018645116360858083
forward_camera_2_cyclus_6_frame_147.jpg,forward_right,0.0002267544186906889
forward_camera_2_cyclus_6_frame_147.jpg,left,2.4201754058594815e-06
forward_camera_2_cyclus_6_frame_147.jpg,mirror_interior,0.0016110893338918686
forward_camera_2_cyclus_6_frame_147.jpg,mirror_left,6.110146205173805e-05
forward_camera_2_cyclus_6_frame_147.jpg,mirror_right,0.00015564713976345956
forward_camera_2_cyclus_6_frame_147.jpg,right,8.707609595148824e-06
forward_camera_2_cyclus_6_frame_147.jpg,shoulder_left,3.1686311103840126e-06
forward_camera_2_cyclus_6_frame_147.jpg,shoulder_right,2.998358013428515e-06
forward_camera_2_cyclus_6_frame_33.jpg,dashboard_down_right,0.0004142651450820267
forward_camera_2_cyclus_6_frame_33.jpg,dashboard_straight_down,0.21093298494815826
forward_camera_2_cyclus_6_frame_33.jpg,forward,0.7849217057228088
forward_camera_2_cyclus_6_frame_33.jpg,forward_left,0.0019311528885737062
forward_camera_2_cyclus_6_frame_33.jpg,forward_right,0.0002636631834320724
forward_camera_2_cyclus_6_frame_33.jpg,left,2.1475625544553623e-06
forward_camera_2_cyclus_6_frame_33.jpg,mirror_interior,0.001293451408855617
forward_camera_2_cyclus_6_frame_33.jpg,mirror_left,7.015462324488908e-05
forward_camera_2_cyclus_6_frame_33.jpg,mirror_right,0.0001584004348842427
forward_camera_2_cyclus_6_frame_33.jpg,right,6.457023118855432e-06
forward_camera_2_cyclus_6_frame_33.jpg,shoulder_left,3.1053280054038623e-06
forward_camera_2_cyclus_6_frame_33.jpg,shoulder_right,2.5940396426449297e-06
forward_camera_2_cyclus_6_frame_39.jpg,dashboard_down_right,0.0004726275510620326
forward_camera_2_cyclus_6_frame_39.jpg,dashboard_straight_down,0.1579112857580185
forward_camera_2_cyclus_6_frame_39.jpg,forward,0.8371223211288452
forward_camera_2_cyclus_6_frame_39.jpg,forward_left,0.002194444416090846
forward_camera_2_cyclus_6_frame_39.jpg,forward_right,0.00031167000997811556
forward_camera_2_cyclus_6_frame_39.jpg,left,2.643426796566928e-06
forward_camera_2_cyclus_6_frame_39.jpg,mirror_interior,0.0016478004399687052
forward_camera_2_cyclus_6_frame_39.jpg,mirror_left,8.118512050714344e-05
forward_camera_2_cyclus_6_frame_39.jpg,mirror_right,0.00023868985590524971
forward_camera_2_cyclus_6_frame_39.jpg,right,1.079590856534196e-05
forward_camera_2_cyclus_6_frame_39.jpg,shoulder_left,3.2240509426628705e-06
forward_camera_2_cyclus_6_frame_39.jpg,shoulder_right,3.3932171845663106e-06
forward_camera_2_cyclus_6_frame_63.jpg,dashboard_down_right,0.0004238150140736252
forward_camera_2_cyclus_6_frame_63.jpg,dashboard_straight_down,0.14134250581264496
forward_camera_2_cyclus_6_frame_63.jpg,forward,0.8546469211578369
forward_camera_2_cyclus_6_frame_63.jpg,forward_left,0.0013421359471976757
forward_camera_2_cyclus_6_frame_63.jpg,forward_right,0.0002527949691284448
forward_camera_2_cyclus_6_frame_63.jpg,left,1.747449346112262e-06
forward_camera_2_cyclus_6_frame_63.jpg,mirror_interior,0.0017934011993929744
forward_camera_2_cyclus_6_frame_63.jpg,mirror_left,4.11000510212034e-05
forward_camera_2_cyclus_6_frame_63.jpg,mirror_right,0.00014508904132526368
forward_camera_2_cyclus_6_frame_63.jpg,right,6.571625817741733e-06
forward_camera_2_cyclus_6_frame_63.jpg,shoulder_left,1.9259118744230364e-06
forward_camera_2_cyclus_6_frame_63.jpg,shoulder_right,2.078915031233919e-06
forward_camera_2_cyclus_7_frame_141.jpg,dashboard_down_right,0.000672858499456197
forward_camera_2_cyclus_7_frame_141.jpg,dashboard_straight_down,0.10522337257862091
forward_camera_2_cyclus_7_frame_141.jpg,forward,0.8901618123054504
forward_camera_2_cyclus_7_frame_141.jpg,forward_left,0.0009744293056428432
forward_camera_2_cyclus_7_frame_141.jpg,forward_right,0.00021682698570657521
forward_camera_2_cyclus_7_frame_141.jpg,left,1.6611481896688929e-06
forward_camera_2_cyclus_7_frame_141.jpg,mirror_interior,0.0026897506322711706
forward_camera_2_cyclus_7_frame_141.jpg,mirror_left,1.7107540770666674e-05
forward_camera_2_cyclus_7_frame_141.jpg,mirror_right,3.681026282720268e-05
forward_camera_2_cyclus_7_frame_141.jpg,right,2.9149389320082264e-06
forward_camera_2_cyclus_7_frame_141.jpg,shoulder_left,1.4895975937179173e-06
forward_camera_2_cyclus_7_frame_141.jpg,shoulder_right,9.596546988177579e-07
forward_camera_2_cyclus_7_frame_57.jpg,dashboard_down_right,0.0005558802513405681
forward_camera_2_cyclus_7_frame_57.jpg,dashboard_straight_down,0.09931175410747528
forward_camera_2_cyclus_7_frame_57.jpg,forward,0.8968377709388733
forward_camera_2_cyclus_7_frame_57.jpg,forward_left,0.0008605442708358169
forward_camera_2_cyclus_7_frame_57.jpg,forward_right,0.00017177138943225145
forward_camera_2_cyclus_7_frame_57.jpg,left,1.181849256681744e-06
forward_camera_2_cyclus_7_frame_57.jpg,mirror_interior,0.0022171451710164547
forward_camera_2_cyclus_7_frame_57.jpg,mirror_left,1.3816764294460882e-05
forward_camera_2_cyclus_7_frame_57.jpg,mirror_right,2.6208161216345616e-05
forward_camera_2_cyclus_7_frame_57.jpg,right,2.0333950487838592e-06
forward_camera_2_cyclus_7_frame_57.jpg,shoulder_left,1.125434664572822e-06
forward_camera_2_cyclus_7_frame_57.jpg,shoulder_right,7.039895990601508e-07
forward_camera_2_cyclus_7_frame_6.jpg,dashboard_down_right,0.0003743931883946061
forward_camera_2_cyclus_7_frame_6.jpg,dashboard_straight_down,0.11841394007205963
forward_camera_2_cyclus_7_frame_6.jpg,forward,0.8772938251495361
forward_camera_2_cyclus_7_frame_6.jpg,forward_left,0.0007105852128006518
forward_camera_2_cyclus_7_frame_6.jpg,forward_right,0.00028230887255631387
forward_camera_2_cyclus_7_frame_6.jpg,left,1.2040445653838105e-06
forward_camera_2_cyclus_7_frame_6.jpg,mirror_interior,0.002841610461473465
forward_camera_2_cyclus_7_frame_6.jpg,mirror_left,1.4625367839471437e-05
forward_camera_2_cyclus_7_frame_6.jpg,mirror_right,6.294785271165892e-05
forward_camera_2_cyclus_7_frame_6.jpg,right,2.6054306090372847e-06
forward_camera_2_cyclus_7_frame_6.jpg,shoulder_left,1.0806992349898792e-06
forward_camera_2_cyclus_7_frame_6.jpg,shoulder_right,8.372551860702515e-07
forward_camera_2_cyclus_7_frame_78.jpg,dashboard_down_right,0.000511323451064527
forward_camera_2_cyclus_7_frame_78.jpg,dashboard_straight_down,0.1039816290140152
forward_camera_2_cyclus_7_frame_78.jpg,forward,0.8921812176704407
forward_camera_2_cyclus_7_frame_78.jpg,forward_left,0.0007522364030592144
forward_camera_2_cyclus_7_frame_78.jpg,forward_right,0.0001771698152879253
forward_camera_2_cyclus_7_frame_78.jpg,left,1.2445544825823163e-06
forward_camera_2_cyclus_7_frame_78.jpg,mirror_interior,0.002350310795009136
forward_camera_2_cyclus_7_frame_78.jpg,mirror_left,1.217065982928034e-05
forward_camera_2_cyclus_7_frame_78.jpg,mirror_right,2.8627346182474867e-05
forward_camera_2_cyclus_7_frame_78.jpg,right,2.1443415789690334e-06
forward_camera_2_cyclus_7_frame_78.jpg,shoulder_left,1.1918576774405665e-06
forward_camera_2_cyclus_7_frame_78.jpg,shoulder_right,7.278089810824895e-07
forward_camera_2_cyclus_8_frame_0.jpg,dashboard_down_right,0.00041619225521571934
forward_camera_2_cyclus_8_frame_0.jpg,dashboard_straight_down,0.17423933744430542
forward_camera_2_cyclus_8_frame_0.jpg,forward,0.8212462067604065
forward_camera_2_cyclus_8_frame_0.jpg,forward_left,0.0019860933534801006
forward_camera_2_cyclus_8_frame_0.jpg,forward_right,0.00012748490553349257
forward_camera_2_cyclus_8_frame_0.jpg,left,5.36375318915816e-06
forward_camera_2_cyclus_8_frame_0.jpg,mirror_interior,0.0018147637601941824
forward_camera_2_cyclus_8_frame_0.jpg,mirror_left,9.096522990148515e-05
forward_camera_2_cyclus_8_frame_0.jpg,mirror_right,5.806039189337753e-05
forward_camera_2_cyclus_8_frame_0.jpg,right,4.959218131261878e-06
forward_camera_2_cyclus_8_frame_0.jpg,shoulder_left,6.74826742397272e-06
forward_camera_2_cyclus_8_frame_0.jpg,shoulder_right,3.82999451176147e-06
forward_camera_2_cyclus_8_frame_132.jpg,dashboard_down_right,0.00040385915781371295
forward_camera_2_cyclus_8_frame_132.jpg,dashboard_straight_down,0.12235303968191147
forward_camera_2_cyclus_8_frame_132.jpg,forward,0.8736767172813416
forward_camera_2_cyclus_8_frame_132.jpg,forward_left,0.0010436888551339507
forward_camera_2_cyclus_8_frame_132.jpg,forward_right,9.345048601971939e-05
forward_camera_2_cyclus_8_frame_132.jpg,left,4.2668598325690255e-06
forward_camera_2_cyclus_8_frame_132.jpg,mirror_interior,0.002343931468203664
forward_camera_2_cyclus_8_frame_132.jpg,mirror_left,5.195521953282878e-05
forward_camera_2_cyclus_8_frame_132.jpg,mirror_right,1.945617259480059e-05
forward_camera_2_cyclus_8_frame_132.jpg,right,2.551247689552838e-06
forward_camera_2_cyclus_8_frame_132.jpg,shoulder_left,4.715777322417125e-06
forward_camera_2_cyclus_8_frame_132.jpg,shoulder_right,2.3646073259442346e-06
forward_camera_2_cyclus_8_frame_18.jpg,dashboard_down_right,0.0004502527299337089
forward_camera_2_cyclus_8_frame_18.jpg,dashboard_straight_down,0.1379099190235138
forward_camera_2_cyclus_8_frame_18.jpg,forward,0.8578056693077087
forward_camera_2_cyclus_8_frame_18.jpg,forward_left,0.0013266492169350386
forward_camera_2_cyclus_8_frame_18.jpg,forward_right,0.00010750676301540807
forward_camera_2_cyclus_8_frame_18.jpg,left,5.333313310984522e-06
forward_camera_2_cyclus_8_frame_18.jpg,mirror_interior,0.0022837300784885883
forward_camera_2_cyclus_8_frame_18.jpg,mirror_left,6.477378337876871e-05
forward_camera_2_cyclus_8_frame_18.jpg,mirror_right,3.28355235978961e-05
forward_camera_2_cyclus_8_frame_18.jpg,right,4.146619176026434e-06
forward_camera_2_cyclus_8_frame_18.jpg,shoulder_left,5.8602313401934225e-06
forward_camera_2_cyclus_8_frame_18.jpg,shoulder_right,3.424631358939223e-06
forward_camera_2_cyclus_9_frame_108.jpg,dashboard_down_right,0.0003923226613551378
forward_camera_2_cyclus_9_frame_108.jpg,dashboard_straight_down,0.23549175262451172
forward_camera_2_cyclus_9_frame_108.jpg,forward,0.7588924169540405
forward_camera_2_cyclus_9_frame_108.jpg,forward_left,0.003040042705833912
forward_camera_2_cyclus_9_frame_108.jpg,forward_right,0.00019858240557368845
forward_camera_2_cyclus_9_frame_108.jpg,left,7.227412879728945e-06
forward_camera_2_cyclus_9_frame_108.jpg,mirror_interior,0.0016733130905777216
forward_camera_2_cyclus_9_frame_108.jpg,mirror_left,0.00015050292131491005
forward_camera_2_cyclus_9_frame_108.jpg,mirror_right,0.0001269748609047383
forward_camera_2_cyclus_9_frame_108.jpg,right,8.910095857572742e-06
forward_camera_2_cyclus_9_frame_108.jpg,shoulder_left,1.1630801054707263e-05
forward_camera_2_cyclus_9_frame_108.jpg,shoulder_right,6.243361440283479e-06
forward_camera_2_cyclus_9_frame_132.jpg,dashboard_down_right,0.000419942254666239
forward_camera_2_cyclus_9_frame_132.jpg,dashboard_straight_down,0.05888289213180542
forward_camera_2_cyclus_9_frame_132.jpg,forward,0.9391072988510132
forward_camera_2_cyclus_9_frame_132.jpg,forward_left,0.0011547256726771593
forward_camera_2_cyclus_9_frame_132.jpg,forward_right,2.815803964040242e-05
forward_camera_2_cyclus_9_frame_132.jpg,left,4.08875763469041e-07
forward_camera_2_cyclus_9_frame_132.jpg,mirror_interior,0.00038615791709162295
forward_camera_2_cyclus_9_frame_132.jpg,mirror_left,1.4815676877333317e-05
forward_camera_2_cyclus_9_frame_132.jpg,mirror_right,3.913913133146707e-06
forward_camera_2_cyclus_9_frame_132.jpg,right,6.292702892096713e-07
forward_camera_2_cyclus_9_frame_132.jpg,shoulder_left,6.88379145685758e-07
forward_camera_2_cyclus_9_frame_132.jpg,shoulder_right,3.966105452946067e-07
forward_camera_2_cyclus_9_frame_45.jpg,dashboard_down_right,0.000321968924254179
forward_camera_2_cyclus_9_frame_45.jpg,dashboard_straight_down,0.06301592290401459
forward_camera_2_cyclus_9_frame_45.jpg,forward,0.9349979162216187
forward_camera_2_cyclus_9_frame_45.jpg,forward_left,0.0012198997428640723
forward_camera_2_cyclus_9_frame_45.jpg,forward_right,2.547191434132401e-05
forward_camera_2_cyclus_9_frame_45.jpg,left,5.962338605058903e-07
forward_camera_2_cyclus_9_frame_45.jpg,mirror_interior,0.0003894806432072073
forward_camera_2_cyclus_9_frame_45.jpg,mirror_left,2.1058858692413196e-05
forward_camera_2_cyclus_9_frame_45.jpg,mirror_right,5.407934168033535e-06
forward_camera_2_cyclus_9_frame_45.jpg,right,8.024848625609593e-07
forward_camera_2_cyclus_9_frame_45.jpg,shoulder_left,8.457640774395259e-07
forward_camera_2_cyclus_9_frame_45.jpg,shoulder_right,6.231642259990622e-07
forward_camera_2_cyclus_9_frame_63.jpg,dashboard_down_right,0.0003522916231304407
forward_camera_2_cyclus_9_frame_63.jpg,dashboard_straight_down,0.0647580474615097
forward_camera_2_cyclus_9_frame_63.jpg,forward,0.933228075504303
forward_camera_2_cyclus_9_frame_63.jpg,forward_left,0.0011735239531844854
forward_camera_2_cyclus_9_frame_63.jpg,forward_right,2.9384595109149814e-05
forward_camera_2_cyclus_9_frame_63.jpg,left,6.370005962708092e-07
